h3_id,h3_resolution,center_lat,center_lon,in_case_study_box,state_code,state_name,state_region,protected_overlap,indigenous_overlap,hard_exclusion,outside_state_boundary,dominant_lulc_class,water_surface_centroid,water_surface_share_proxy,nearest_ons_bus_km,nearest_ons_bus_id,nearest_ons_substation,nearest_ons_bus_voltage_kv,nearest_hv_ons_bus_km,nearest_hv_ons_bus_id,nearest_ons_line_km,nearest_ons_line_id,nearest_ons_line_voltage_kv,nearest_idc_km,nearest_idc_id,nearest_idc_name,nearby_renewable_mw,nearby_generation_asset_count,state_curtailed_mwh,source_flags,ndvi_s2_20260101_20260401,ndwi_s2_20260101_20260401,vv_s1_median,vh_s1_median,ndvi_s2_median,ndwi_s2_median
8880100c81fffff,8,-3.7753932692620857,-38.975605017925616,True,CE,Ceará,Nordeste,False,False,False,False,33,1,1.0,14.204664902244795,ons_bus_5653,CAUIPE,69.0,14.204664902244795,ons_bus_5651,8.426901000983893,ons_branch_00183,230.0,39.4144029681806,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.13845138078367722,0.24028032442638447,-13.98542620280768,-19.551732739537915,-0.08833518319960379,0.1538050704589569
8880100c83fffff,8,-3.768420932889388,-38.9814636126258,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,14.282580011174687,ons_bus_5653,CAUIPE,69.0,14.282580011174687,ons_bus_5651,7.646731831625944,ons_branch_00183,230.0,39.98943470808421,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.2994681130357298,-0.22654051775544198,-7.887605995708239,-12.291835463687699,0.2690987156005521,-0.26025013062208163
8880100c85fffff,8,-3.7738142529745575,-38.9666360281158,True,CE,Ceará,Nordeste,False,False,False,False,33,1,1.0,13.314564546283036,ons_bus_5653,CAUIPE,69.0,13.314564546283036,ons_bus_5651,8.254325540346482,ons_branch_00183,230.0,38.403010322340535,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.1101875480038753,0.20659970315016132,-14.289113070217487,-19.699084380132955,-0.08859497634563786,0.15175594939378967
8880100c87fffff,8,-3.7668420311912,-38.9724945993687,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,13.35923459657896,ons_bus_5653,CAUIPE,69.0,13.35923459657896,ons_bus_5651,7.474170567781444,ons_branch_00183,230.0,38.97977146327237,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.21885843782237469,-0.1591172341284493,-8.866746407926879,-13.39826899220685,0.1827946381631697,-0.18727439305962398
8880100c89fffff,8,-3.7839445793112585,-38.978715527967466,True,CE,Ceará,Nordeste,False,False,False,False,33,1,1.0,15.071043156859515,ons_bus_5653,CAUIPE,69.0,15.071043156859515,ons_bus_5651,9.379648835829409,ons_branch_00183,230.0,39.870147586449626,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,20,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.11383384179363941,0.20801023680258085,-15.294533632554622,-20.932996446305925,-0.10570171284257689,0.18572932947147358
8880100c8bfffff,8,-3.77697222063384,-38.98457419560965,True,CE,Ceará,Nordeste,False,False,False,False,33,0,0.0,15.110376587754097,ons_bus_5653,CAUIPE,69.0,15.110376587754097,ons_bus_5651,8.599469478664476,ons_branch_00183,230.0,40.42593819387936,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.08651115636800945,-0.05330459832702849,-9.816042760952396,-14.704144270533396,0.14172021233895019,-0.11537001817218202
8880100c8dfffff,8,-3.782365513319975,-38.96974637363155,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,14.199064497091282,ons_bus_5653,CAUIPE,69.0,14.199064497091282,ons_bus_5651,9.207066154625334,ons_branch_00183,230.0,38.85737633280056,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.057400224888939005,0.13988584642109633,-13.75719124384273,-19.16573345748808,0.011105954437587152,0.04577836371803277
8880100c91fffff,8,-3.763027227230723,-38.99629138142568,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,15.370225149915855,ons_bus_93978,UT.TERMOCEARA,230.0,15.370225149915855,ons_bus_90037,7.039098814515048,ons_branch_00183,230.0,41.58957790270178,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.5006483133550145,-0.42393111180642556,-5.979963791411128,-9.913183468252504,0.367032575314276,-0.3912101140458156
8880100c93fffff,8,-3.7560545933524994,-39.00214989935578,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,15.592498158527734,ons_bus_93978,UT.TERMOCEARA,230.0,15.592498158527734,ons_bus_90037,6.25890757942524,ons_branch_00183,230.0,42.19599132017528,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.47193407286951566,-0.4046849486591516,-6.448923874471675,-10.509781312853626,0.3631631652966348,-0.37702343357815127
8880100c95fffff,8,-3.7614485046255854,-38.987322157610215,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,14.416401042189335,ons_bus_93978,UT.TERMOCEARA,230.0,14.416401042189335,ons_bus_90037,6.866558682496772,ons_branch_00183,230.0,40.581706134699616,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.45993791854471366,-0.40300736804997633,-6.019801553453337,-9.97008472164435,0.37730626037454856,-0.3916339239915101
8880100c97fffff,8,-3.754475984894405,-38.99318065275699,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,14.618023878110703,ons_bus_93978,UT.TERMOCEARA,230.0,14.618023878110703,ons_bus_90037,6.086381589542591,ons_branch_00183,230.0,41.19047354874225,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.47368766000114193,-0.4110851913526233,-6.116841817353963,-10.079739373453881,0.3636884566705469,-0.3885038440902991
8880100c99fffff,8,-3.771578541797764,-38.99940220146665,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,16.15120744012053,ons_bus_93978,UT.TERMOCEARA,230.0,16.15120744012053,ons_bus_90037,7.99183343823633,ons_branch_00183,230.0,42.00942506285293,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,20,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4722644678956698,-0.4136219582421767,-6.0387883044133535,-10.105448872304622,0.37874803892775105,-0.39488635741060807
8880100c9bfffff,8,-3.764605885052165,-39.00526079210677,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,16.33129837146721,ons_bus_93978,UT.TERMOCEARA,230.0,16.33129837146721,ons_bus_90037,7.211631977642994,ons_branch_00183,230.0,42.59775405984895,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.5502193497231828,-0.45460333457314006,-5.8455055160372655,-9.745803220796926,0.40944326649529467,-0.40263144393904227
8880100c9dfffff,8,-3.769999769799086,-38.99043281346968,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,15.21256686203797,ons_bus_93978,UT.TERMOCEARA,230.0,15.21256686203797,ons_bus_90037,7.819286126244165,ons_branch_00183,230.0,40.99932422932817,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,26,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.46163716426727086,-0.403591809373288,-6.075439284082243,-10.285249172039448,0.34938842550317745,-0.3752648329086792
8880100ca1fffff,8,-3.763684033919517,-38.95455713734947,True,CE,Ceará,Nordeste,False,False,False,False,21,0,0.0,11.558166328397748,ons_bus_5653,CAUIPE,69.0,11.558166328397748,ons_bus_5651,7.129027186016604,ons_branch_00183,230.0,36.96119178696432,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.35291361353557327,-0.3363057427195102,-6.351422122767315,-10.637974547502898,0.2928292889497496,-0.3375871960055193
8880100ca3fffff,8,-3.7567119493331274,-38.96041561169457,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,11.609784925104806,ons_bus_5653,CAUIPE,69.0,11.609784925104806,ons_bus_5651,6.348896607072362,ons_branch_00183,230.0,37.560147015807445,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,559.2,29,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.42776227898801367,-0.3710975592116631,-6.018677477198843,-9.966530244198243,0.33083769307773936,-0.36525322994629045
8880100ca5fffff,8,-3.762104938591124,-38.94558868945449,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,10.688123163478425,ons_bus_5653,CAUIPE,69.0,10.688123163478425,ons_bus_5651,6.956445094899324,ons_branch_00183,230.0,35.95231409241949,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,559.2,29,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4348997250253819,-0.37608104590431246,-6.088490831463682,-10.073524929354168,0.3215041091407319,-0.3632846174386887
8880100ca7fffff,8,-3.7551329688183728,-38.95144713967839,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,10.69597509232145,ons_bus_5653,CAUIPE,69.0,10.69597509232145,ons_bus_5651,6.176328733469801,ons_branch_00183,230.0,36.55373524734919,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,559.2,29,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.3923764665728787,-0.35399273534579667,-6.431760876625545,-10.707678127599896,0.3000662150037217,-0.3401966615104705
8880100ca9fffff,8,-3.77223517189382,-38.95766722661386,True,CE,Ceará,Nordeste,False,False,False,False,21,0,0.0,12.44342138831042,ons_bus_5653,CAUIPE,69.0,12.44342138831042,ons_bus_5651,8.081743110155385,ons_branch_00183,230.0,37.39177029587557,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.18893463469762048,-0.14779171962379786,-9.113303180736539,-13.531342815523304,0.17699097626103644,-0.1644331559937796
8880100cabfffff,8,-3.765263064827062,-38.96352577413205,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,12.449989040090252,ons_bus_5653,CAUIPE,69.0,12.449989040090252,ons_bus_5651,7.301602348111292,ons_branch_00183,230.0,37.97035104150911,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.3048062714683365,-0.2763827329517097,-7.001785750030322,-11.100006747972495,0.24977685894103568,-0.2806380030030367
8880100cadfffff,8,-3.770656026142436,-38.94869861385337,True,CE,Ceará,Nordeste,False,False,False,False,33,0,0.0,11.595503782074156,ons_bus_5653,CAUIPE,69.0,11.595503782074156,ons_bus_5651,7.909153723814565,ons_branch_00183,230.0,36.38069403716816,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,536.1,28,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.1836006794561652,-0.1537376733766676,-9.168260923414062,-13.621517539653915,0.1713894973388443,-0.16948315975836514
8880100cb1fffff,8,-3.7513185744991175,-38.97524272102884,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,12.68764619782712,ons_bus_93978,UT.TERMOCEARA,230.0,12.68764619782712,ons_bus_90037,5.7413087978962425,ons_branch_00183,230.0,39.18078929051895,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,559.2,29,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.5122921653553733,-0.4259520266172085,-6.023676997205397,-9.958720676598064,0.3556691815721949,-0.3804210408726915
8880100cb3fffff,8,-3.744346192085318,-38.981101120163686,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,12.916445433702869,ons_bus_93978,UT.TERMOCEARA,230.0,12.916445433702869,ons_bus_90037,4.9611560816119,ons_branch_00183,230.0,39.81102687991235,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,559.2,29,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4769350434680946,-0.4118532779799851,-6.291027121715717,-10.245036479663167,0.35110443075710884,-0.3856650600941813
8880100cb5fffff,8,-3.7497397728069215,-38.966274036766826,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,11.734788179207516,ons_bus_93978,UT.TERMOCEARA,230.0,11.734788179207516,ons_bus_90037,5.568762022923422,ons_branch_00183,230.0,38.17669095203918,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,559.2,29,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.3736912025458507,-0.35071392591626416,-6.515809524824028,-10.51084850759527,0.32195779914619554,-0.35144045007795643
8880100cb7fffff,8,-3.742767504764588,-38.97213241244433,True,CE,Ceará,Nordeste,False,False,False,False,4,0,0.0,11.938816966072917,ons_bus_93978,UT.TERMOCEARA,230.0,11.938816966072917,ons_bus_90037,4.788623469511966,ons_branch_00183,230.0,38.80998530566766,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,578.1,30,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.5121881854727647,-0.43346704146962206,-5.909225714062266,-9.863530438892143,0.3946441922645811,-0.3981492714241781
